learner_id,session_id,session_number,timestamp,learning_state,session_duration_minutes,questions_attempted,questions_completed,correct_answers,accuracy,average_response_time_seconds,hints_used,completion_rate,engagement_score,intervention_received,mastery_before,mastery_after,mastery_change,session_quality_score,data_source
learner_0107,session_0107_07,7,2026-01-27T09:00:00,mastered,16.62,17,17,16,0.9412,11.06,1,1.0,0.9275,True,0.5686,0.5901,0.0215,0.9532,[SANDBOX DATA]
learner_0107,session_0107_08,8,2026-02-02T09:00:00,mastered,14.06,17,16,15,0.8824,6.44,0,0.9412,0.8946,False,0.5901,0.5901,0.0,0.923,[SANDBOX DATA]
learner_0108,session_0108_01,1,2026-01-01T09:00:00,needs_practice,28.73,9,7,3,0.3333,45.79,4,0.7778,0.7067,True,0.4497,0.4773,0.0276,0.5636,[SANDBOX DATA]
learner_0108,session_0108_02,2,2026-01-06T09:00:00,needs_practice,25.87,15,10,7,0.4667,18.9,6,0.6667,0.5807,False,0.4773,0.4922,0.0149,0.5661,[SANDBOX DATA]
learner_0108,session_0108_03,3,2026-01-08T09:00:00,struggling,25.79,14,9,7,0.5,25.0,9,0.6429,0.3755,True,0.4922,0.4922,0.0,0.4822,[SANDBOX DATA]
learner_0108,session_0108_04,4,2026-01-09T09:00:00,struggling,31.9,10,5,3,0.3,18.23,7,0.5,0.5839,True,0.4922,0.4922,0.0,0.4068,[SANDBOX DATA]
learner_0108,session_0108_05,5,2026-01-10T09:00:00,struggling,25.33,11,7,3,0.2727,48.56,7,0.6364,0.4208,True,0.4922,0.4945,0.0023,0.4114,[SANDBOX DATA]
learner_0108,session_0108_06,6,2026-01-15T09:00:00,struggling,20.27,6,4,3,0.5,23.53,1,0.6667,0.3629,False,0.4945,0.5007,0.0061,0.5809,[SANDBOX DATA]
learner_0108,session_0108_07,7,2026-01-19T09:00:00,struggling,17.25,14,9,8,0.5714,18.99,8,0.6429,0.3949,True,0.5007,0.5369,0.0362,0.5254,[SANDBOX DATA]
learner_0108,session_0108_08,8,2026-01-25T09:00:00,struggling,15.13,8,5,2,0.25,17.08,7,0.625,0.4147,True,0.5369,0.5499,0.013,0.3517,[SANDBOX DATA]
learner_0108,session_0108_09,9,2026-01-30T09:00:00,struggling,25.86,9,4,3,0.3333,41.84,4,0.4444,0.4089,False,0.5499,0.5499,0.0,0.4207,[SANDBOX DATA]
learner_0108,session_0108_10,10,2026-02-04T09:00:00,improving,29.98,12,10,8,0.6667,15.63,1,0.8333,0.8974,False,0.5499,0.5646,0.0147,0.8045,[SANDBOX DATA]
learner_0109,session_0109_01,1,2026-01-01T09:00:00,struggling,28.02,8,4,4,0.5,29.45,4,0.5,0.3427,False,0.0599,0.0819,0.0221,0.4685,[SANDBOX DATA]
learner_0109,session_0109_02,2,2026-01-03T09:00:00,needs_practice,29.55,13,9,5,0.3846,16.56,3,0.6923,0.6849,False,0.0819,0.1372,0.0552,0.5985,[SANDBOX DATA]
learner_0109,session_0109_03,3,2026-01-04T09:00:00,needs_practice,29.47,16,13,9,0.5625,12.37,4,0.8125,0.454,True,0.1372,0.1872,0.05,0.6408,[SANDBOX DATA]
learner_0109,session_0109_04,4,2026-01-09T09:00:00,needs_practice,58.25,14,9,8,0.5714,17.08,1,0.6429,0.6137,False,0.1872,0.2048,0.0176,0.6692,[SANDBOX DATA]
learner_0109,session_0109_05,5,2026-01-12T09:00:00,needs_practice,31.36,19,13,7,0.3684,26.19,8,0.6842,0.5929,True,0.2048,0.2735,0.0687,0.5344,[SANDBOX DATA]
learner_0109,session_0109_06,6,2026-01-15T09:00:00,needs_practice,49.41,17,11,12,0.7059,28.05,5,0.6471,0.6073,False,0.2735,0.3272,0.0536,0.6715,[SANDBOX DATA]
learner_0109,session_0109_07,7,2026-01-16T09:00:00,needs_practice,21.86,11,9,7,0.6364,25.01,3,0.8182,0.503,True,0.3272,0.3594,0.0322,0.6733,[SANDBOX DATA]
learner_0109,session_0109_08,8,2026-01-17T09:00:00,improving,35.13,15,11,9,0.6,10.27,3,0.7333,0.7015,True,0.3594,0.4372,0.0777,0.6936,[SANDBOX DATA]
learner_0110,session_0110_01,1,2026-01-01T09:00:00,mastered,14.69,21,21,17,0.8095,6.68,4,1.0,0.7978,False,0.8814,0.8977,0.0163,0.8548,[SANDBOX DATA]
learner_0110,session_0110_02,2,2026-01-04T09:00:00,mastered,15.33,10,10,9,0.9,10.43,2,1.0,0.9865,False,0.8977,0.9309,0.0333,0.9223,[SANDBOX DATA]
learner_0110,session_0110_03,3,2026-01-07T09:00:00,mastered,23.08,21,21,17,0.8095,10.35,2,1.0,0.8628,True,0.9309,0.9577,0.0268,0.8868,[SANDBOX DATA]
learner_0110,session_0110_04,4,2026-01-13T09:00:00,mastered,18.98,10,10,9,0.9,9.23,0,1.0,0.8851,True,0.9577,1.0,0.0423,0.942,[SANDBOX DATA]
learner_0110,session_0110_05,5,2026-01-16T09:00:00,mastered,11.64,16,16,14,0.875,12.09,0,1.0,0.8085,False,1.0,1.0,0.0,0.918,[SANDBOX DATA]
learner_0110,session_0110_06,6,2026-01-21T09:00:00,mastered,20.87,12,11,12,1.0,9.76,0,0.9167,0.8464,False,1.0,1.0,0.0,0.9484,[SANDBOX DATA]
learner_0110,session_0110_07,7,2026-01-23T09:00:00,mastered,20.5,12,12,10,0.8333,8.59,1,1.0,0.9469,False,1.0,1.0,0.0,0.9144,[SANDBOX DATA]
learner_0110,session_0110_08,8,2026-01-29T09:00:00,mastered,13.65,19,19,17,0.8947,7.23,3,1.0,0.9618,True,1.0,1.0,0.0,0.9239,[SANDBOX DATA]
learner_0110,session_0110_09,9,2026-01-30T09:00:00,mastered,20.22,14,14,13,0.9286,6.85,2,1.0,0.8449,True,1.0,1.0,0.0,0.9154,[SANDBOX DATA]
learner_0110,session_0110_10,10,2026-02-04T09:00:00,improving,20.13,21,14,17,0.8095,12.49,7,0.6667,0.6532,False,1.0,1.0,0.0,0.714,[SANDBOX DATA]
learner_0111,session_0111_01,1,2026-01-01T09:00:00,improving,17.83,12,9,10,0.8333,25.47,2,0.75,0.9218,True,0.6811,0.757,0.0759,0.8302,[SANDBOX DATA]
learner_0111,session_0111_02,2,2026-01-03T09:00:00,improving,32.67,9,7,6,0.6667,14.24,2,0.7778,0.7705,False,0.757,0.7955,0.0385,0.7374,[SANDBOX DATA]
learner_0111,session_0111_03,3,2026-01-09T09:00:00,improving,29.26,17,12,11,0.6471,26.83,3,0.7059,0.8062,False,0.7955,0.8444,0.0489,0.7289,[SANDBOX DATA]
learner_0111,session_0111_04,4,2026-01-15T09:00:00,improving,17.67,6,6,4,0.6667,11.04,2,1.0,0.7998,False,0.8444,0.8955,0.0511,0.7766,[SANDBOX DATA]
learner_0111,session_0111_05,5,2026-01-20T09:00:00,improving,23.26,18,14,14,0.7778,26.38,6,0.7778,0.882,False,0.8955,0.9666,0.0711,0.7764,[SANDBOX DATA]
learner_0111,session_0111_06,6,2026-01-23T09:00:00,improving,16.06,14,13,10,0.7143,13.93,5,0.9286,0.7967,False,0.9666,1.0,0.0334,0.7701,[SANDBOX DATA]
learner_0111,session_0111_07,7,2026-01-29T09:00:00,needs_practice,30.03,13,10,7,0.5385,14.77,4,0.7692,0.6646,False,1.0,1.0,0.0,0.6522,[SANDBOX DATA]
learner_0111,session_0111_08,8,2026-01-31T09:00:00,struggling,23.55,12,7,4,0.3333,25.86,6,0.5833,0.3333,False,1.0,1.0,0.0,0.4292,[SANDBOX DATA]
learner_0111,session_0111_09,9,2026-02-06T09:00:00,struggling,48.86,6,3,2,0.3333,18.02,4,0.5,0.5131,True,1.0,1.0,0.0,0.411,[SANDBOX DATA]
learner_0111,session_0111_10,10,2026-02-09T09:00:00,struggling,28.22,8,5,2,0.25,24.38,4,0.625,0.4967,True,1.0,1.0,0.0,0.4431,[SANDBOX DATA]
learner_0112,session_0112_01,1,2026-01-01T09:00:00,improving,35.11,10,8,7,0.7,17.29,2,0.8,0.7691,True,0.734,0.7457,0.0117,0.7588,[SANDBOX DATA]
learner_0112,session_0112_02,2,2026-01-07T09:00:00,improving,17.16,16,13,13,0.8125,17.34,4,0.8125,0.6848,True,0.7457,0.823,0.0773,0.7745,[SANDBOX DATA]
learner_0112,session_0112_03,3,2026-01-08T09:00:00,improving,14.69,13,12,9,0.6923,16.96,6,0.9231,0.7348,False,0.823,0.8351,0.0121,0.7277,[SANDBOX DATA]
learner_0112,session_0112_04,4,2026-01-12T09:00:00,improving,41.71,12,9,8,0.6667,12.79,4,0.75,0.8667,True,0.8351,0.9553,0.1202,0.7275,[SANDBOX DATA]
learner_0112,session_0112_05,5,2026-01-18T09:00:00,improving,20.34,10,8,7,0.7,11.38,1,0.8,0.7817,True,0.9553,1.0,0.0447,0.7813,[SANDBOX DATA]
learner_0112,session_0112_06,6,2026-01-22T09:00:00,improving,20.08,13,11,9,0.6923,14.93,1,0.8462,0.8363,False,1.0,1.0,0.0,0.8057,[SANDBOX DATA]
learner_0112,session_0112_07,7,2026-01-27T09:00:00,improving,27.99,17,14,12,0.7059,15.14,4,0.8235,0.8412,False,1.0,1.0,0.0,0.7741,[SANDBOX DATA]
learner_0112,session_0112_08,8,2026-01-29T09:00:00,mastered,22.73,17,15,13,0.7647,7.04,3,0.8824,0.8193,False,1.0,1.0,0.0,0.8168,[SANDBOX DATA]
learner_0112,session_0112_09,9,2026-01-31T09:00:00,mastered,15.77,21,21,20,0.9524,11.13,2,1.0,0.8311,False,1.0,1.0,0.0,0.9305,[SANDBOX DATA]
learner_0113,session_0113_01,1,2026-01-01T09:00:00,improving,21.28,8,7,5,0.625,11.06,2,0.875,0.6879,False,0.5283,0.571,0.0427,0.7251,[SANDBOX DATA]
learner_0113,session_0113_02,2,2026-01-02T09:00:00,improving,46.1,18,14,15,0.8333,16.57,2,0.7778,0.8028,False,0.571,0.6492,0.0782,0.8244,[SANDBOX DATA]
learner_0113,session_0113_03,3,2026-01-07T09:00:00,mastered,16.57,22,20,22,1.0,13.28,0,0.9091,0.9201,False,0.6492,0.6909,0.0417,0.9613,[SANDBOX DATA]
learner_0113,session_0113_04,4,2026-01-11T09:00:00,mastered,17.01,13,11,11,0.8462,4.68,2,0.8462,0.8275,False,0.6909,0.7132,0.0223,0.8424,[SANDBOX DATA]
learner_0113,session_0113_05,5,2026-01-16T09:00:00,mastered,11.78,19,17,16,0.8421,7.75,3,0.8947,0.8514,True,0.7132,0.7638,0.0506,0.8571,[SANDBOX DATA]
learner_0113,session_0113_06,6,2026-01-19T09:00:00,improving,24.57,15,12,11,0.7333,25.23,2,0.8,0.675,True,0.7638,0.8096,0.0458,0.765,[SANDBOX DATA]
learner_0113,session_0113_07,7,2026-01-24T09:00:00,improving,23.1,23,20,18,0.7826,9.98,4,0.8696,0.7174,False,0.8096,0.8166,0.007,0.8,[SANDBOX DATA]
learner_0113,session_0113_08,8,2026-01-29T09:00:00,improving,25.49,12,9,8,0.6667,22.64,2,0.75,0.7709,False,0.8166,0.8596,0.043,0.7417,[SANDBOX DATA]
learner_0113,session_0113_09,9,2026-02-01T09:00:00,mastered,23.65,13,12,11,0.8462,6.64,3,0.9231,0.9543,False,0.8596,0.8859,0.0262,0.8716,[SANDBOX DATA]
learner_0113,session_0113_10,10,2026-02-03T09:00:00,mastered,34.42,13,12,12,0.9231,10.14,0,0.9231,0.7977,False,0.8859,0.9257,0.0398,0.9134,[SANDBOX DATA]
learner_0113,session_0113_11,11,2026-02-06T09:00:00,mastered,31.13,13,11,12,0.9231,12.9,3,0.8462,0.8715,False,0.9257,0.9374,0.0118,0.8628,[SANDBOX DATA]
learner_0114,session_0114_01,1,2026-01-01T09:00:00,mastered,15.69,22,22,18,0.8182,5.46,0,1.0,0.7851,False,0.9031,0.9608,0.0577,0.8934,[SANDBOX DATA]
learner_0114,session_0114_02,2,2026-01-04T09:00:00,mastered,18.86,15,15,12,0.8,9.06,2,1.0,0.8345,True,0.9608,1.0,0.0392,0.8702,[SANDBOX DATA]
learner_0114,session_0114_03,3,2026-01-07T09:00:00,improving,27.57,17,13,13,0.7647,20.42,5,0.7647,0.788,True,1.0,1.0,0.0,0.7576,[SANDBOX DATA]
learner_0114,session_0114_04,4,2026-01-12T09:00:00,improving,32.89,12,12,7,0.5833,20.29,2,1.0,0.7994,False,1.0,1.0,0.0,0.7807,[SANDBOX DATA]
learner_0114,session_0114_05,5,2026-01-17T09:00:00,improving,20.37,12,10,10,0.8333,12.69,3,0.8333,0.8286,False,1.0,1.0,0.0,0.8157,[SANDBOX DATA]
learner_0114,session_0114_06,6,2026-01-23T09:00:00,needs_practice,41.38,7,5,3,0.4286,22.42,3,0.7143,0.6009,False,1.0,1.0,0.0,0.563,[SANDBOX DATA]
learner_0114,session_0114_07,7,2026-01-26T09:00:00,improving,32.6,8,7,4,0.5,14.94,0,0.875,0.8769,False,1.0,1.0,0.0,0.7691,[SANDBOX DATA]
learner_0114,session_0114_08,8,2026-01-27T09:00:00,needs_practice,17.48,11,6,7,0.6364,13.11,3,0.5455,0.6719,False,1.0,1.0,0.0,0.6389,[SANDBOX DATA]
learner_0115,session_0115_01,1,2026-01-01T09:00:00,mastered,15.41,18,18,17,0.9444,6.81,2,1.0,1.0,False,0.9194,0.9231,0.0037,0.9583,[SANDBOX DATA]
learner_0115,session_0115_02,2,2026-01-07T09:00:00,mastered,12.24,19,18,18,0.9474,7.97,0,0.9474,0.8292,False,0.9231,0.9436,0.0204,0.9343,[SANDBOX DATA]
learner_0115,session_0115_03,3,2026-01-10T09:00:00,mastered,22.33,24,23,23,0.9583,9.59,0,0.9583,0.9076,False,0.9436,0.9436,0.0,0.9565,[SANDBOX DATA]
learner_0115,session_0115_04,4,2026-01-12T09:00:00,mastered,18.15,12,12,10,0.8333,5.82,1,1.0,0.7506,False,0.9436,0.9699,0.0263,0.8751,[SANDBOX DATA]
learner_0115,session_0115_05,5,2026-01-15T09:00:00,mastered,17.37,18,18,13,0.7222,6.76,0,1.0,0.9925,False,0.9699,0.9699,0.0,0.9013,[SANDBOX DATA]
learner_0115,session_0115_06,6,2026-01-19T09:00:00,improving,39.75,14,12,10,0.7143,15.07,6,0.8571,0.7813,False,0.9699,1.0,0.0301,0.7348,[SANDBOX DATA]
learner_0115,session_0115_07,7,2026-01-21T09:00:00,struggling,15.19,7,4,3,0.4286,28.66,3,0.5714,0.4172,True,1.0,1.0,0.0,0.4906,[SANDBOX DATA]
learner_0115,session_0115_08,8,2026-01-22T09:00:00,struggling,18.2,7,3,3,0.4286,51.29,4,0.4286,0.3523,True,1.0,1.0,0.0,0.4133,[SANDBOX DATA]
learner_0116,session_0116_01,1,2026-01-01T09:00:00,struggling,32.95,7,4,4,0.5714,21.68,4,0.5714,0.4268,False,0.3368,0.3428,0.0059,0.5139,[SANDBOX DATA]
learner_0116,session_0116_02,2,2026-01-05T09:00:00,improving,32.4,11,8,8,0.7273,13.21,2,0.7273,0.7819,False,0.3428,0.3839,0.0411,0.7564,[SANDBOX DATA]
learner_0116,session_0116_03,3,2026-01-07T09:00:00,improving,40.97,10,9,7,0.7,26.39,2,0.9,0.8726,True,0.3839,0.4702,0.0863,0.8045,[SANDBOX DATA]
learner_0116,session_0116_04,4,2026-01-12T09:00:00,mastered,14.36,18,15,15,0.8333,12.12,4,0.8333,0.9765,False,0.4702,0.4793,0.0092,0.8509,[SANDBOX DATA]
learner_0116,session_0116_05,5,2026-01-14T09:00:00,mastered,14.98,19,18,18,0.9474,10.14,2,0.9474,0.9111,False,0.4793,0.4793,0.0,0.9296,[SANDBOX DATA]
learner_0116,session_0116_06,6,2026-01-18T09:00:00,mastered,14.19,9,9,7,0.7778,8.41,2,1.0,0.9017,True,0.4793,0.4793,0.0,0.8581,[SANDBOX DATA]
learner_0116,session_0116_07,7,2026-01-20T09:00:00,improving,22.02,18,13,15,0.8333,21.19,8,0.7222,0.7814,False,0.4793,0.5311,0.0518,0.7396,[SANDBOX DATA]
learner_0116,session_0116_08,8,2026-01-26T09:00:00,improving,15.38,15,11,8,0.5333,13.5,3,0.7333,0.9847,True,0.5311,0.5657,0.0346,0.7269,[SANDBOX DATA]
learner_0116,session_0116_09,9,2026-01-28T09:00:00,needs_practice,21.97,12,10,6,0.5,16.46,6,0.8333,0.5758,True,0.5657,0.5908,0.0251,0.5985,[SANDBOX DATA]
learner_0116,session_0116_10,10,2026-01-30T09:00:00,needs_practice,28.62,13,9,8,0.6154,16.96,6,0.6923,0.6007,False,0.5908,0.6295,0.0387,0.6163,[SANDBOX DATA]
learner_0116,session_0116_11,11,2026-02-03T09:00:00,needs_practice,52.5,14,10,7,0.5,29.15,5,0.7143,0.6292,True,0.6295,0.6852,0.0556,0.608,[SANDBOX DATA]
learner_0116,session_0116_12,12,2026-02-05T09:00:00,needs_practice,36.14,20,15,13,0.65,28.96,7,0.75,0.6705,False,0.6852,0.6917,0.0065,0.6791,[SANDBOX DATA]
learner_0117,session_0117_01,1,2026-01-01T09:00:00,needs_practice,48.54,12,7,5,0.4167,25.61,6,0.5833,0.6355,False,0.3985,0.4041,0.0056,0.5188,[SANDBOX DATA]
learner_0117,session_0117_02,2,2026-01-02T09:00:00,needs_practice,39.69,14,9,7,0.5,30.59,6,0.6429,0.5609,True,0.4041,0.4271,0.023,0.5622,[SANDBOX DATA]
learner_0117,session_0117_03,3,2026-01-03T09:00:00,improving,15.81,26,21,20,0.7692,24.17,5,0.8077,0.8375,False,0.4271,0.4851,0.058,0.8002,[SANDBOX DATA]
learner_0117,session_0117_04,4,2026-01-07T09:00:00,improving,33.79,12,9,7,0.5833,14.75,3,0.75,0.6914,True,0.4851,0.5175,0.0324,0.6799,[SANDBOX DATA]
learner_0117,session_0117_05,5,2026-01-12T09:00:00,improving,24.0,16,13,11,0.6875,17.2,1,0.8125,0.8945,True,0.5175,0.5791,0.0616,0.8102,[SANDBOX DATA]
learner_0117,session_0117_06,6,2026-01-17T09:00:00,needs_practice,23.65,9,6,5,0.5556,36.97,5,0.6667,0.5386,False,0.5791,0.5791,0.0,0.5577,[SANDBOX DATA]
learner_0117,session_0117_07,7,2026-01-19T09:00:00,needs_practice,34.31,6,5,4,0.6667,19.86,4,0.8333,0.4594,True,0.5791,0.6052,0.026,0.6002,[SANDBOX DATA]
learner_0117,session_0117_08,8,2026-01-25T09:00:00,improving,27.96,17,16,13,0.7647,13.61,5,0.9412,0.8597,False,0.6052,0.6736,0.0685,0.8161,[SANDBOX DATA]
learner_0117,session_0117_09,9,2026-01-31T09:00:00,needs_practice,45.95,13,8,7,0.5385,18.88,7,0.6154,0.7154,True,0.6736,0.6765,0.0028,0.5777,[SANDBOX DATA]
learner_0117,session_0117_10,10,2026-02-01T09:00:00,needs_practice,19.31,19,13,10,0.5263,17.22,5,0.6842,0.7011,False,0.6765,0.7002,0.0237,0.6429,[SANDBOX DATA]
learner_0118,session_0118_01,1,2026-01-01T09:00:00,struggling,34.99,3,1,1,0.3333,17.77,2,0.3333,0.2796,False,0.0677,0.0842,0.0165,0.3226,[SANDBOX DATA]
learner_0118,session_0118_02,2,2026-01-05T09:00:00,struggling,15.97,5,3,2,0.4,35.06,2,0.6,0.4648,True,0.0842,0.1015,0.0173,0.503,[SANDBOX DATA]
learner_0118,session_0118_03,3,2026-01-07T09:00:00,struggling,20.89,10,7,3,0.3,53.94,5,0.7,0.5524,False,0.1015,0.1015,0.0,0.4905,[SANDBOX DATA]
learner_0118,session_0118_04,4,2026-01-09T09:00:00,struggling,19.66,11,6,5,0.4545,32.67,9,0.5455,0.3931,False,0.1015,0.1015,0.0,0.4104,[SANDBOX DATA]
learner_0118,session_0118_05,5,2026-01-14T09:00:00,struggling,16.39,11,7,4,0.3636,20.36,5,0.6364,0.458,False,0.1015,0.1015,0.0,0.487,[SANDBOX DATA]
learner_0118,session_0118_06,6,2026-01-17T09:00:00,struggling,15.66,3,1,1,0.3333,38.01,0,0.3333,0.5402,False,0.1015,0.1015,0.0,0.508,[SANDBOX DATA]
learner_0118,session_0118_07,7,2026-01-21T09:00:00,improving,21.27,14,12,9,0.6429,10.09,2,0.8571,0.948,True,0.1015,0.1899,0.0883,0.8003,[SANDBOX DATA]
learner_0118,session_0118_08,8,2026-01-27T09:00:00,improving,18.41,14,11,10,0.7143,19.96,4,0.7857,0.6864,False,0.1899,0.2294,0.0395,0.7266,[SANDBOX DATA]
learner_0118,session_0118_09,9,2026-01-29T09:00:00,mastered,22.33,19,19,18,0.9474,10.38,2,1.0,0.936,False,0.2294,0.2328,0.0034,0.9477,[SANDBOX DATA]
learner_0118,session_0118_10,10,2026-02-01T09:00:00,mastered,28.04,13,13,12,0.9231,8.37,1,1.0,0.8167,False,0.2328,0.2441,0.0114,0.921,[SANDBOX DATA]
learner_0119,session_0119_01,1,2026-01-01T09:00:00,mastered,19.75,18,17,16,0.8889,7.54,1,0.9444,0.8942,False,0.8312,0.8462,0.015,0.915,[SANDBOX DATA]
learner_0119,session_0119_02,2,2026-01-02T09:00:00,needs_practice,26.63,10,6,6,0.6,19.59,7,0.6,0.566,True,0.8462,0.9598,0.1136,0.5332,[SANDBOX DATA]
learner_0119,session_0119_03,3,2026-01-07T09:00:00,needs_practice,39.94,16,11,10,0.625,15.65,2,0.6875,0.5249,False,0.9598,0.9692,0.0094,0.6706,[SANDBOX DATA]
learner_0119,session_0119_04,4,2026-01-08T09:00:00,improving,25.94,22,18,15,0.6818,11.4,6,0.8182,0.7453,False,0.9692,0.9959,0.0267,0.7377,[SANDBOX DATA]
learner_0119,session_0119_05,5,2026-01-12T09:00:00,improving,22.61,10,9,9,0.9,21.58,1,0.9,0.8234,False,0.9959,1.0,0.0041,0.8847,[SANDBOX DATA]
learner_0119,session_0119_06,6,2026-01-18T09:00:00,improving,14.94,17,16,13,0.7647,11.52,3,0.9412,0.8223,True,1.0,1.0,0.0,0.8321,[SANDBOX DATA]
learner_0119,session_0119_07,7,2026-01-19T09:00:00,improving,25.62,23,18,13,0.5652,7.03,3,0.7826,0.7111,False,1.0,1.0,0.0,0.7096,[SANDBOX DATA]
learner_0119,session_0119_08,8,2026-01-24T09:00:00,improving,20.02,18,14,14,0.7778,20.41,6,0.7778,0.8151,False,1.0,1.0,0.0,0.763,[SANDBOX DATA]
learner_0119,session_0119_09,9,2026-01-28T09:00:00,needs_practice,17.86,12,8,7,0.5833,22.52,5,0.6667,0.542,True,1.0,1.0,0.0,0.5959,[SANDBOX DATA]
learner_0120,session_0120_01,1,2026-01-01T09:00:00,struggling,15.35,9,5,2,0.2222,17.96,5,0.5556,0.2749,True,0.1942,0.1942,0.0,0.3605,[SANDBOX DATA]
learner_0120,session_0120_02,2,2026-01-06T09:00:00,needs_practice,31.92,11,8,7,0.6364,24.36,4,0.7273,0.5147,True,0.1942,0.2653,0.0711,0.6348,[SANDBOX DATA]
learner_0120,session_0120_03,3,2026-01-10T09:00:00,struggling,36.92,9,4,4,0.4444,35.23,3,0.4444,0.4129,True,0.2653,0.3176,0.0523,0.4826,[SANDBOX DATA]
learner_0120,session_0120_04,4,2026-01-14T09:00:00,struggling,33.27,5,3,3,0.6,15.81,2,0.6,0.5076,False,0.3176,0.3176,0.0,0.5815,[SANDBOX DATA]
learner_0120,session_0120_05,5,2026-01-17T09:00:00,struggling,31.46,10,6,4,0.4,19.4,5,0.6,0.2958,False,0.3176,0.3176,0.0,0.4492,[SANDBOX DATA]
learner_0120,session_0120_06,6,2026-01-22T09:00:00,struggling,15.75,7,4,2,0.2857,35.07,5,0.5714,0.5384,True,0.3176,0.3872,0.0696,0.4077,[SANDBOX DATA]
learner_0120,session_0120_07,7,2026-01-27T09:00:00,struggling,28.02,18,9,12,0.6667,27.64,10,0.5,0.4061,True,0.3872,0.4489,0.0618,0.5285,[SANDBOX DATA]
learner_0120,session_0120_08,8,2026-01-29T09:00:00,struggling,25.54,9,5,5,0.5556,24.48,6,0.5556,0.3302,True,0.4489,0.4923,0.0433,0.466,[SANDBOX DATA]
learner_0120,session_0120_09,9,2026-02-04T09:00:00,struggling,21.56,11,6,4,0.3636,27.94,7,0.5455,0.4907,True,0.4923,0.5234,0.0312,0.4345,[SANDBOX DATA]
learner_0120,session_0120_10,10,2026-02-05T09:00:00,struggling,24.58,7,4,2,0.2857,42.41,5,0.5714,0.5363,False,0.5234,0.5234,0.0,0.4073,[SANDBOX DATA]
learner_0120,session_0120_11,11,2026-02-10T09:00:00,struggling,13.85,10,6,3,0.3,35.04,6,0.6,0.4919,True,0.5234,0.55,0.0266,0.4334,[SANDBOX DATA]
learner_0120,session_0120_12,12,2026-02-13T09:00:00,improving,20.57,14,13,9,0.6429,15.33,7,0.9286,0.9089,False,0.55,0.6218,0.0718,0.7389,[SANDBOX DATA]
learner_0121,session_0121_01,1,2026-01-01T09:00:00,improving,24.91,11,10,7,0.6364,20.39,3,0.9091,0.7285,False,0.4874,0.5321,0.0447,0.7412,[SANDBOX DATA]
learner_0121,session_0121_02,2,2026-01-06T09:00:00,improving,18.56,18,15,12,0.6667,16.64,2,0.8333,0.7606,False,0.5321,0.5321,0.0,0.7716,[SANDBOX DATA]
learner_0121,session_0121_03,3,2026-01-12T09:00:00,improving,21.92,8,6,6,0.75,16.22,3,0.75,0.7864,False,0.5321,0.5704,0.0384,0.7323,[SANDBOX DATA]
learner_0121,session_0121_04,4,2026-01-16T09:00:00,improving,25.87,12,9,9,0.75,13.11,1,0.75,0.7666,False,0.5704,0.6508,0.0803,0.7866,[SANDBOX DATA]
learner_0121,session_0121_05,5,2026-01-18T09:00:00,improving,19.66,12,10,9,0.75,19.1,1,0.8333,0.8611,False,0.6508,0.7282,0.0774,0.8264,[SANDBOX DATA]
learner_0121,session_0121_06,6,2026-01-21T09:00:00,improving,12.25,16,12,12,0.75,20.63,5,0.75,0.7845,False,0.7282,0.7856,0.0574,0.7444,[SANDBOX DATA]
learner_0121,session_0121_07,7,2026-01-24T09:00:00,improving,55.06,13,9,10,0.7692,18.67,3,0.6923,0.8116,True,0.7856,0.8412,0.0556,0.7585,[SANDBOX DATA]
learner_0121,session_0121_08,8,2026-01-26T09:00:00,improving,38.67,14,13,9,0.6429,19.54,2,0.9286,0.864,False,0.8412,0.8826,0.0414,0.8014,[SANDBOX DATA]
learner_0121,session_0121_09,9,2026-01-30T09:00:00,improving,15.37,7,6,5,0.7143,16.33,2,0.8571,0.84,True,0.8826,0.9662,0.0836,0.7751,[SANDBOX DATA]
learner_0121,session_0121_10,10,2026-02-02T09:00:00,improving,11.06,14,11,11,0.7857,13.85,3,0.7857,0.706,True,0.9662,1.0,0.0338,0.7698,[SANDBOX DATA]
learner_0122,session_0122_01,1,2026-01-01T09:00:00,struggling,13.63,4,2,1,0.25,18.91,4,0.5,0.324,False,0.3408,0.3408,0.0,0.2773,[SANDBOX DATA]
learner_0122,session_0122_02,2,2026-01-07T09:00:00,struggling,30.05,7,5,1,0.1429,26.85,3,0.7143,0.4075,False,0.3408,0.3408,0.0,0.4244,[SANDBOX DATA]
learner_0122,session_0122_03,3,2026-01-13T09:00:00,struggling,16.36,12,8,3,0.25,43.84,9,0.6667,0.4203,True,0.3408,0.3876,0.0468,0.3882,[SANDBOX DATA]
learner_0122,session_0122_04,4,2026-01-15T09:00:00,struggling,38.82,13,10,7,0.5385,25.21,7,0.7692,0.3853,True,0.3876,0.4059,0.0183,0.5501,[SANDBOX DATA]
learner_0122,session_0122_05,5,2026-01-21T09:00:00,struggling,30.37,12,7,8,0.6667,22.96,8,0.5833,0.5,True,0.4059,0.4715,0.0656,0.5458,[SANDBOX DATA]
learner_0122,session_0122_06,6,2026-01-25T09:00:00,struggling,21.85,9,6,4,0.4444,18.86,3,0.6667,0.2163,True,0.4715,0.4758,0.0043,0.4988,[SANDBOX DATA]
