learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0127,learner_0127_interaction_008,item_0085,Population and housing census methodology,2026-01-05T10:11:00,medium,1,36.0,0,8,0.9887,0.9943,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_009,item_0057,Population and housing census methodology,2026-01-05T10:29:00,hard,1,41.67,0,9,0.9943,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_010,item_0138,Population and housing census methodology,2026-01-05T10:36:00,hard,1,41.09,0,10,1.0,0.9912,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_011,item_0151,Population and housing census methodology,2026-01-05T10:53:00,easy,1,15.88,1,11,0.9912,0.9858,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_012,item_0141,Population and housing census methodology,2026-01-05T11:12:00,easy,1,41.91,0,12,0.9858,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_013,item_0082,Population and housing census methodology,2026-01-05T11:20:00,easy,0,11.79,0,13,1.0,0.9908,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_014,item_0140,Population and housing census methodology,2026-01-05T11:25:00,easy,1,13.79,0,14,0.9908,0.9879,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_015,item_0137,Population and housing census methodology,2026-01-05T11:39:00,hard,0,36.06,0,15,0.9879,0.9241,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_016,item_0121,Population and housing census methodology,2026-01-05T11:47:00,medium,1,39.71,1,16,0.9241,0.9854,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_017,item_0105,Population and housing census methodology,2026-01-05T12:03:00,hard,1,46.91,1,17,0.9854,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_018,item_0123,Population and housing census methodology,2026-01-05T12:23:00,hard,0,34.23,1,18,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_019,item_0028,Population and housing census methodology,2026-01-05T12:28:00,medium,1,41.35,0,19,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_020,item_0043,Population and housing census methodology,2026-01-05T12:39:00,medium,1,36.55,0,20,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_021,item_0145,Population and housing census methodology,2026-01-05T12:44:00,hard,1,57.64,0,21,1.0,0.9903,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_022,item_0148,Population and housing census methodology,2026-01-05T12:55:00,easy,1,8.53,0,22,0.9903,0.9995,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_023,item_0185,Population and housing census methodology,2026-01-05T13:15:00,hard,1,48.72,0,23,0.9995,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_024,item_0055,Population and housing census methodology,2026-01-05T13:20:00,medium,1,35.6,0,24,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_025,item_0184,Population and housing census methodology,2026-01-05T13:29:00,hard,1,48.78,0,25,1.0,0.9879,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_026,item_0068,Population and housing census methodology,2026-01-05T13:37:00,medium,1,14.1,1,26,0.9879,0.988,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_027,item_0141,Population and housing census methodology,2026-01-05T13:57:00,easy,0,16.46,0,27,0.988,0.914,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_028,item_0174,Population and housing census methodology,2026-01-05T14:10:00,easy,0,31.42,1,28,0.914,0.6346,improving,[SANDBOX DATA]
learner_0127,learner_0127_interaction_029,item_0190,Population and housing census methodology,2026-01-05T14:15:00,medium,0,32.02,0,29,0.6346,0.3027,improving,[SANDBOX DATA]
learner_0127,learner_0127_interaction_030,item_0158,Population and housing census methodology,2026-01-05T14:33:00,hard,1,67.87,1,30,0.3027,0.7171,improving,[SANDBOX DATA]
learner_0127,learner_0127_interaction_031,item_0034,Population and housing census methodology,2026-01-05T14:46:00,easy,1,25.19,0,31,0.7171,0.9238,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_032,item_0062,Population and housing census methodology,2026-01-05T14:56:00,medium,1,17.54,0,32,0.9238,0.9772,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_033,item_0166,Population and housing census methodology,2026-01-05T15:12:00,hard,0,54.2,1,33,0.9772,0.8741,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_034,item_0028,Population and housing census methodology,2026-01-05T15:22:00,medium,1,24.89,0,34,0.8741,0.9813,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_035,item_0063,Population and housing census methodology,2026-01-05T15:36:00,hard,1,61.67,1,35,0.9813,0.9946,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_036,item_0162,Population and housing census methodology,2026-01-05T15:49:00,medium,1,34.85,0,36,0.9946,0.9947,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_037,item_0099,Population and housing census methodology,2026-01-05T15:58:00,easy,1,62.17,0,37,0.9947,0.9936,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_038,item_0115,Population and housing census methodology,2026-01-05T16:13:00,hard,0,60.04,0,38,0.9936,0.9643,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_039,item_0105,Population and housing census methodology,2026-01-05T16:22:00,hard,1,61.78,0,39,0.9643,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_040,item_0045,Population and housing census methodology,2026-01-05T16:34:00,easy,1,33.61,0,40,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_041,item_0167,Population and housing census methodology,2026-01-05T16:52:00,hard,0,31.14,1,41,1.0,0.9902,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_042,item_0057,Population and housing census methodology,2026-01-05T17:11:00,hard,0,141.72,0,42,0.9902,0.9361,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_043,item_0166,Population and housing census methodology,2026-01-05T17:17:00,hard,0,70.72,0,43,0.9361,0.7108,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_044,item_0165,Population and housing census methodology,2026-01-05T17:28:00,hard,1,50.97,0,44,0.7108,0.9261,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_045,item_0069,Population and housing census methodology,2026-01-05T17:41:00,easy,1,44.3,1,45,0.9261,0.9905,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_046,item_0033,Population and housing census methodology,2026-01-05T17:55:00,easy,0,62.05,0,46,0.9905,0.9521,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_047,item_0046,Population and housing census methodology,2026-01-05T18:12:00,easy,1,24.99,1,47,0.9521,1.0,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_048,item_0079,Population and housing census methodology,2026-01-05T18:24:00,easy,1,19.83,0,48,1.0,0.9929,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_049,item_0106,Population and housing census methodology,2026-01-05T18:29:00,hard,1,22.3,0,49,0.9929,1.0,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_050,item_0129,Population and housing census methodology,2026-01-05T18:37:00,hard,1,21.32,0,50,1.0,1.0,needs_practice,[SANDBOX DATA]
learner_0127,learner_0127_interaction_051,item_0101,Population and housing census methodology,2026-01-05T18:45:00,easy,1,36.38,0,51,1.0,0.9937,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_052,item_0001,Population and housing census methodology,2026-01-05T18:54:00,medium,1,28.21,1,52,0.9937,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_053,item_0039,Population and housing census methodology,2026-01-05T19:14:00,easy,0,26.69,0,53,1.0,0.9851,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_054,item_0045,Population and housing census methodology,2026-01-05T19:20:00,easy,0,17.13,0,54,0.9851,0.9222,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_055,item_0004,Population and housing census methodology,2026-01-05T19:26:00,medium,1,35.59,1,55,0.9222,0.9774,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_056,item_0100,Population and housing census methodology,2026-01-05T19:36:00,easy,1,36.34,1,56,0.9774,0.9887,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_057,item_0065,Population and housing census methodology,2026-01-05T19:41:00,hard,1,56.8,0,57,0.9887,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_058,item_0069,Population and housing census methodology,2026-01-05T19:50:00,easy,1,75.88,1,58,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_059,item_0118,Population and housing census methodology,2026-01-05T20:05:00,easy,1,26.76,0,59,1.0,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_060,item_0055,Population and housing census methodology,2026-01-05T20:12:00,medium,1,53.63,1,60,1.0,0.993,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_061,item_0192,Population and housing census methodology,2026-01-05T20:17:00,hard,1,34.17,0,61,0.993,0.9879,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_062,item_0106,Population and housing census methodology,2026-01-05T20:27:00,hard,0,42.99,0,62,0.9879,0.9254,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_063,item_0116,Population and housing census methodology,2026-01-05T20:40:00,hard,1,59.11,0,63,0.9254,0.9836,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_064,item_0172,Population and housing census methodology,2026-01-05T20:47:00,medium,1,18.22,0,64,0.9836,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_065,item_0107,Population and housing census methodology,2026-01-05T21:06:00,hard,1,76.12,0,65,1.0,0.987,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_066,item_0056,Population and housing census methodology,2026-01-05T21:11:00,hard,1,58.92,1,66,0.987,0.9869,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_067,item_0065,Population and housing census methodology,2026-01-05T21:16:00,hard,1,40.87,1,67,0.9869,0.998,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_068,item_0166,Population and housing census methodology,2026-01-05T21:28:00,hard,1,77.49,0,68,0.998,1.0,mastered,[SANDBOX DATA]
learner_0127,learner_0127_interaction_069,item_0169,Population and housing census methodology,2026-01-05T21:38:00,hard,0,26.03,0,69,1.0,0.9857,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_001,item_0144,Population and housing census methodology,2026-01-15T09:00:00,medium,0,32.27,0,1,0.2507,0.1834,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_002,item_0001,Population and housing census methodology,2026-01-15T09:12:00,medium,0,41.14,0,2,0.1834,0.1772,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_003,item_0133,Population and housing census methodology,2026-01-15T09:18:00,medium,0,40.33,0,3,0.1772,0.1741,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_004,item_0146,Population and housing census methodology,2026-01-15T09:38:00,hard,0,73.5,0,4,0.1741,0.1845,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_005,item_0131,Population and housing census methodology,2026-01-15T09:54:00,easy,1,22.08,1,5,0.1845,0.5686,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_006,item_0074,Population and housing census methodology,2026-01-15T10:10:00,hard,0,28.6,0,6,0.5686,0.2594,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_007,item_0174,Population and housing census methodology,2026-01-15T10:17:00,easy,0,15.86,0,7,0.2594,0.1878,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_008,item_0082,Population and housing census methodology,2026-01-15T10:26:00,easy,0,36.23,1,8,0.1878,0.1649,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_009,item_0182,Population and housing census methodology,2026-01-15T10:43:00,medium,0,48.38,0,9,0.1649,0.1631,struggling,[SANDBOX DATA]
learner_0128,learner_0128_interaction_010,item_0055,Population and housing census methodology,2026-01-15T10:56:00,medium,1,27.46,0,10,0.1631,0.5467,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_011,item_0131,Population and housing census methodology,2026-01-15T11:14:00,easy,1,27.51,1,11,0.5467,0.8535,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_012,item_0118,Population and housing census methodology,2026-01-15T11:25:00,easy,1,18.97,0,12,0.8535,0.9571,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_013,item_0090,Population and housing census methodology,2026-01-15T11:39:00,hard,1,29.35,0,13,0.9571,0.9871,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_014,item_0020,Population and housing census methodology,2026-01-15T11:49:00,easy,1,16.41,0,14,0.9871,1.0,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_015,item_0176,Population and housing census methodology,2026-01-15T12:01:00,hard,1,29.68,0,15,1.0,0.9982,needs_practice,[SANDBOX DATA]
learner_0128,learner_0128_interaction_016,item_0146,Population and housing census methodology,2026-01-15T12:09:00,hard,1,31.51,0,16,0.9982,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_017,item_0184,Population and housing census methodology,2026-01-15T12:26:00,hard,1,54.35,0,17,1.0,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_018,item_0141,Population and housing census methodology,2026-01-15T12:36:00,easy,1,24.45,0,18,1.0,0.9888,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_019,item_0100,Population and housing census methodology,2026-01-15T12:50:00,easy,1,33.04,0,19,0.9888,0.9899,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_020,item_0170,Population and housing census methodology,2026-01-15T13:06:00,easy,1,10.54,1,20,0.9899,0.9899,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_021,item_0079,Population and housing census methodology,2026-01-15T13:15:00,easy,1,14.76,0,21,0.9899,0.9902,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_022,item_0023,Population and housing census methodology,2026-01-15T13:24:00,medium,1,71.22,0,22,0.9902,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_023,item_0110,Population and housing census methodology,2026-01-15T13:38:00,easy,1,43.41,0,23,1.0,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_024,item_0077,Population and housing census methodology,2026-01-15T13:55:00,medium,0,14.94,0,24,1.0,0.9998,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_025,item_0176,Population and housing census methodology,2026-01-15T14:10:00,hard,0,40.43,0,25,0.9998,0.9905,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_026,item_0199,Population and housing census methodology,2026-01-15T14:27:00,easy,1,25.13,0,26,0.9905,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_027,item_0178,Population and housing census methodology,2026-01-15T14:42:00,easy,1,33.94,0,27,1.0,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_028,item_0057,Population and housing census methodology,2026-01-15T14:49:00,hard,1,30.02,0,28,1.0,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_029,item_0078,Population and housing census methodology,2026-01-15T15:01:00,easy,1,23.55,0,29,1.0,0.9985,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_030,item_0198,Population and housing census methodology,2026-01-15T15:13:00,easy,1,35.72,1,30,0.9985,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_031,item_0027,Population and housing census methodology,2026-01-15T15:31:00,easy,1,21.97,0,31,1.0,0.9906,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_032,item_0189,Population and housing census methodology,2026-01-15T15:44:00,easy,1,48.33,0,32,0.9906,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_033,item_0103,Population and housing census methodology,2026-01-15T15:59:00,medium,0,34.43,1,33,1.0,0.9995,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_034,item_0041,Population and housing census methodology,2026-01-15T16:14:00,medium,1,50.19,0,34,0.9995,0.9884,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_035,item_0011,Population and housing census methodology,2026-01-15T16:25:00,medium,0,47.96,0,35,0.9884,0.9399,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_036,item_0004,Population and housing census methodology,2026-01-15T16:44:00,medium,1,33.89,1,36,0.9399,0.987,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_037,item_0016,Population and housing census methodology,2026-01-15T16:58:00,medium,1,23.24,0,37,0.987,1.0,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_038,item_0164,Population and housing census methodology,2026-01-15T17:16:00,medium,1,35.26,0,38,1.0,0.9868,mastered,[SANDBOX DATA]
learner_0128,learner_0128_interaction_039,item_0099,Population and housing census methodology,2026-01-15T17:23:00,easy,0,28.47,0,39,0.9868,0.9216,mastered,[SANDBOX DATA]
