learner_id,day,date,mastery,mastery_before_decay,decay_amount,intervention_count,intervention_boost,days_since_learning,retention_factor,learning_state,data_source
learner_0113,58,2026-02-27,0.0007,0.0123,0.0073,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0113,59,2026-02-28,0.0,0.0007,0.0004,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0113,60,2026-03-01,0.0,0.0,0.0,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0113,61,2026-03-02,0.0044,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0113,62,2026-03-03,0.0011,0.0044,0.0027,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0113,63,2026-03-04,0.0019,0.0011,0.0007,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0113,64,2026-03-05,0.0,0.0019,0.0012,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0113,65,2026-03-06,0.0081,0.0,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0113,66,2026-03-07,0.0056,0.0081,0.0053,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0113,67,2026-03-08,0.0066,0.0056,0.0037,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0113,68,2026-03-09,0.0035,0.0066,0.0044,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0113,69,2026-03-10,0.0054,0.0035,0.0023,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0113,70,2026-03-11,0.0054,0.0054,0.0036,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0113,71,2026-03-12,0.0,0.0054,0.0037,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0113,72,2026-03-13,0.003,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0113,73,2026-03-14,0.0073,0.003,0.0021,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0113,74,2026-03-15,0.0115,0.0073,0.005,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0113,75,2026-03-16,0.0068,0.0115,0.008,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0113,76,2026-03-17,0.0,0.0068,0.0048,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0113,77,2026-03-18,0.0,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0113,78,2026-03-19,0.0,0.0,0.0,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0113,79,2026-03-20,0.0015,0.0,0.0,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0113,80,2026-03-21,0.0,0.0015,0.0011,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0113,81,2026-03-22,0.0,0.0,0.0,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0113,82,2026-03-23,0.0,0.0,0.0,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0113,83,2026-03-24,0.0,0.0,0.0,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0113,84,2026-03-25,0.0,0.0,0.0,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0113,85,2026-03-26,0.0,0.0,0.0,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0113,86,2026-03-27,0.0186,0.0,0.0,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0113,87,2026-03-28,0.0189,0.0186,0.0141,0,0.0,79,0.2412,needs_practice,[SANDBOX DATA]
learner_0113,88,2026-03-29,0.0,0.0189,0.0144,0,0.0,80,0.2369,needs_practice,[SANDBOX DATA]
learner_0113,89,2026-03-30,0.0012,0.0,0.0,0,0.0,81,0.2327,needs_practice,[SANDBOX DATA]
learner_0113,90,2026-03-31,0.0,0.0012,0.0009,0,0.0,82,0.2286,needs_practice,[SANDBOX DATA]
learner_0114,1,2026-01-01,0.5931,0.5587,0.0,1,0.0362,0,1.0,developing,[SANDBOX DATA]
learner_0114,2,2026-01-02,0.5917,0.5931,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0114,3,2026-01-03,0.6147,0.5917,0.0106,1,0.0283,1,0.9822,proficient,[SANDBOX DATA]
learner_0114,4,2026-01-04,0.612,0.6147,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0114,5,2026-01-05,0.6013,0.612,0.0109,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0114,6,2026-01-06,0.5713,0.6013,0.0213,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0114,7,2026-01-07,0.5305,0.5713,0.03,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0114,8,2026-01-08,0.5019,0.5305,0.0369,1,0.003,4,0.9305,developing,[SANDBOX DATA]
learner_0114,9,2026-01-09,0.4992,0.5019,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0114,10,2026-01-10,0.5265,0.4992,0.0089,1,0.0367,1,0.9822,developing,[SANDBOX DATA]
learner_0114,11,2026-01-11,0.5165,0.5265,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0114,12,2026-01-12,0.5205,0.5165,0.0092,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0114,13,2026-01-13,0.4975,0.5205,0.0184,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0114,14,2026-01-14,0.4768,0.4975,0.0262,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0114,15,2026-01-15,0.4524,0.4768,0.0331,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0114,16,2026-01-16,0.4058,0.4524,0.0389,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0114,17,2026-01-17,0.3649,0.4058,0.0415,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0114,18,2026-01-18,0.3261,0.3649,0.0432,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0114,19,2026-01-19,0.2833,0.3261,0.0437,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0114,20,2026-01-20,0.2438,0.2833,0.0424,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0114,21,2026-01-21,0.193,0.2438,0.0402,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0114,22,2026-01-22,0.1628,0.193,0.0347,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0114,23,2026-01-23,0.1273,0.1628,0.0316,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0114,24,2026-01-24,0.1035,0.1273,0.0266,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0114,25,2026-01-25,0.0878,0.1035,0.0231,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0114,26,2026-01-26,0.0724,0.0878,0.0208,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0114,27,2026-01-27,0.0571,0.0724,0.0181,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0114,28,2026-01-28,0.0472,0.0571,0.015,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0114,29,2026-01-29,0.0396,0.0472,0.0131,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0114,30,2026-01-30,0.0401,0.0396,0.0115,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0114,31,2026-01-31,0.0277,0.0401,0.0121,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0114,32,2026-02-01,0.0203,0.0277,0.0087,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0114,33,2026-02-02,0.0211,0.0203,0.0066,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0114,34,2026-02-03,0.01,0.0211,0.0072,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0114,35,2026-02-04,0.0,0.01,0.0035,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0114,36,2026-02-05,0.0039,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0114,37,2026-02-06,0.0008,0.0039,0.0015,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0114,38,2026-02-07,0.0,0.0008,0.0003,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0114,39,2026-02-08,0.004,0.0,0.0,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0114,40,2026-02-09,0.0138,0.004,0.0016,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0114,41,2026-02-10,0.0,0.0138,0.0058,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0114,42,2026-02-11,0.0082,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0114,43,2026-02-12,0.0,0.0082,0.0036,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0114,44,2026-02-13,0.0,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0114,45,2026-02-14,0.0147,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0114,46,2026-02-15,0.0052,0.0147,0.0069,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0114,47,2026-02-16,0.0034,0.0052,0.0025,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0114,48,2026-02-17,0.0079,0.0034,0.0017,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0114,49,2026-02-18,0.0,0.0079,0.0039,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0114,50,2026-02-19,0.0006,0.0,0.0,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0114,51,2026-02-20,0.0008,0.0006,0.0003,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0114,52,2026-02-21,0.0153,0.0008,0.0004,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0114,53,2026-02-22,0.0,0.0153,0.0081,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0114,54,2026-02-23,0.0,0.0,0.0,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0114,55,2026-02-24,0.0,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0114,56,2026-02-25,0.0,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0114,57,2026-02-26,0.009,0.0,0.0,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0114,58,2026-02-27,0.0041,0.009,0.0051,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0114,59,2026-02-28,0.0,0.0041,0.0024,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0114,60,2026-03-01,0.0,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0114,61,2026-03-02,0.0,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0114,62,2026-03-03,0.0,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0114,63,2026-03-04,0.0,0.0,0.0,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0114,64,2026-03-05,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0114,65,2026-03-06,0.0,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0114,66,2026-03-07,0.0,0.0,0.0,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0114,67,2026-03-08,0.0012,0.0,0.0,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0114,68,2026-03-09,0.0024,0.0012,0.0008,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0114,69,2026-03-10,0.0,0.0024,0.0015,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0114,70,2026-03-11,0.0,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0114,71,2026-03-12,0.0173,0.0,0.0,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0114,72,2026-03-13,0.0227,0.0173,0.0115,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0114,73,2026-03-14,0.0,0.0227,0.0153,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0114,74,2026-03-15,0.0,0.0,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0114,75,2026-03-16,0.0,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0114,76,2026-03-17,0.0085,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0114,77,2026-03-18,0.0,0.0085,0.0059,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0114,78,2026-03-19,0.0019,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0114,79,2026-03-20,0.0165,0.0019,0.0014,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0114,80,2026-03-21,0.0047,0.0165,0.0118,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0114,81,2026-03-22,0.007,0.0047,0.0034,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0114,82,2026-03-23,0.0061,0.007,0.005,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0114,83,2026-03-24,0.0,0.0061,0.0044,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0114,84,2026-03-25,0.0085,0.0,0.0,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0114,85,2026-03-26,0.0,0.0085,0.0062,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0114,86,2026-03-27,0.0107,0.0,0.0,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0114,87,2026-03-28,0.0,0.0107,0.008,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0114,88,2026-03-29,0.0,0.0,0.0,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0114,89,2026-03-30,0.0,0.0,0.0,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0114,90,2026-03-31,0.0,0.0,0.0,0,0.0,79,0.2412,needs_practice,[SANDBOX DATA]
learner_0115,1,2026-01-01,0.4072,0.3877,0.0,1,0.0214,0,1.0,developing,[SANDBOX DATA]
learner_0115,2,2026-01-02,0.4032,0.4072,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0115,3,2026-01-03,0.4669,0.4032,0.0072,1,0.0676,1,0.9822,developing,[SANDBOX DATA]
learner_0115,4,2026-01-04,0.4613,0.4669,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0115,5,2026-01-05,0.4843,0.4613,0.0082,1,0.0331,1,0.9822,developing,[SANDBOX DATA]
learner_0115,6,2026-01-06,0.4961,0.4843,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0115,7,2026-01-07,0.4807,0.4961,0.0089,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0115,8,2026-01-08,0.458,0.4807,0.017,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0115,9,2026-01-09,0.4249,0.458,0.0241,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0115,10,2026-01-10,0.3835,0.4249,0.0295,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0115,11,2026-01-11,0.3529,0.3835,0.033,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0115,12,2026-01-12,0.3184,0.3529,0.0361,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0115,13,2026-01-13,0.291,0.3184,0.0377,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0115,14,2026-01-14,0.2603,0.291,0.039,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0115,15,2026-01-15,0.2405,0.2603,0.0389,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0115,16,2026-01-16,0.2003,0.2405,0.0396,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0115,17,2026-01-17,0.1623,0.2003,0.036,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0115,18,2026-01-18,0.1203,0.1623,0.0315,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0115,19,2026-01-19,0.1008,0.1203,0.0251,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0115,20,2026-01-20,0.0793,0.1008,0.0225,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0115,21,2026-01-21,0.0657,0.0793,0.0188,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0115,22,2026-01-22,0.0402,0.0657,0.0165,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0115,23,2026-01-23,0.0324,0.0402,0.0106,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0115,24,2026-01-24,0.0251,0.0324,0.009,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0115,25,2026-01-25,0.0189,0.0251,0.0073,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0115,26,2026-01-26,0.0077,0.0189,0.0057,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0115,27,2026-01-27,0.0148,0.0077,0.0024,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0115,28,2026-01-28,0.0264,0.0148,0.0048,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0115,29,2026-01-29,0.0086,0.0264,0.0089,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0115,30,2026-01-30,0.0113,0.0086,0.003,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0115,31,2026-01-31,0.0,0.0113,0.0041,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0115,32,2026-02-01,0.0053,0.0,0.0,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0115,33,2026-02-02,0.0,0.0053,0.0021,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0115,34,2026-02-03,0.0,0.0,0.0,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0115,35,2026-02-04,0.0,0.0,0.0,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0115,36,2026-02-05,0.0,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0115,37,2026-02-06,0.0067,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0115,38,2026-02-07,0.0,0.0067,0.0029,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0115,39,2026-02-08,0.0,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0115,40,2026-02-09,0.0,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0115,41,2026-02-10,0.0126,0.0,0.0,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0115,42,2026-02-11,0.0101,0.0126,0.006,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0115,43,2026-02-12,0.0,0.0101,0.0049,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0115,44,2026-02-13,0.0,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0115,45,2026-02-14,0.0124,0.0,0.0,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0115,46,2026-02-15,0.0118,0.0124,0.0064,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0115,47,2026-02-16,0.0,0.0118,0.0061,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0115,48,2026-02-17,0.0,0.0,0.0,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0115,49,2026-02-18,0.0,0.0,0.0,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0115,50,2026-02-19,0.0,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0115,51,2026-02-20,0.0,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0115,52,2026-02-21,0.0,0.0,0.0,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0115,53,2026-02-22,0.0111,0.0,0.0,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0115,54,2026-02-23,0.0016,0.0111,0.0064,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0115,55,2026-02-24,0.0,0.0016,0.001,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0115,56,2026-02-25,0.0011,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0115,57,2026-02-26,0.0182,0.0011,0.0007,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0115,58,2026-02-27,0.0072,0.0182,0.0111,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0115,59,2026-02-28,0.0115,0.0072,0.0044,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0115,60,2026-03-01,0.0,0.0115,0.0072,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0115,61,2026-03-02,0.0,0.0,0.0,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0115,62,2026-03-03,0.0001,0.0,0.0,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0115,63,2026-03-04,0.0,0.0001,0.0001,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0115,64,2026-03-05,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0115,65,2026-03-06,0.0071,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0115,66,2026-03-07,0.0,0.0071,0.0047,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0115,67,2026-03-08,0.0,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0115,68,2026-03-09,0.0057,0.0,0.0,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0115,69,2026-03-10,0.0,0.0057,0.0038,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0115,70,2026-03-11,0.0088,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0115,71,2026-03-12,0.0033,0.0088,0.006,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0115,72,2026-03-13,0.0,0.0033,0.0023,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0115,73,2026-03-14,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0115,74,2026-03-15,0.0,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0115,75,2026-03-16,0.003,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0115,76,2026-03-17,0.0148,0.003,0.0021,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0115,77,2026-03-18,0.0087,0.0148,0.0107,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0115,78,2026-03-19,0.0114,0.0087,0.0063,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0115,79,2026-03-20,0.0,0.0114,0.0083,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0115,80,2026-03-21,0.0,0.0,0.0,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0115,81,2026-03-22,0.0098,0.0,0.0,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0115,82,2026-03-23,0.0,0.0098,0.0073,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0115,83,2026-03-24,0.0077,0.0,0.0,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0115,84,2026-03-25,0.0078,0.0077,0.0058,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0115,85,2026-03-26,0.0041,0.0078,0.0059,0,0.0,79,0.2412,needs_practice,[SANDBOX DATA]
learner_0115,86,2026-03-27,0.0,0.0041,0.0031,0,0.0,80,0.2369,needs_practice,[SANDBOX DATA]
learner_0115,87,2026-03-28,0.0,0.0,0.0,0,0.0,81,0.2327,needs_practice,[SANDBOX DATA]
learner_0115,88,2026-03-29,0.0142,0.0,0.0,0,0.0,82,0.2286,needs_practice,[SANDBOX DATA]
learner_0115,89,2026-03-30,0.0082,0.0142,0.011,0,0.0,83,0.2245,needs_practice,[SANDBOX DATA]
learner_0115,90,2026-03-31,0.0045,0.0082,0.0064,0,0.0,84,0.2205,needs_practice,[SANDBOX DATA]
learner_0116,1,2026-01-01,0.4236,0.3885,0.0,1,0.0338,0,1.0,developing,[SANDBOX DATA]
learner_0116,2,2026-01-02,0.4268,0.4236,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0116,3,2026-01-03,0.4251,0.4268,0.0076,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0116,4,2026-01-04,0.4038,0.4251,0.015,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0116,5,2026-01-05,0.3709,0.4038,0.0212,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0116,6,2026-01-06,0.3458,0.3709,0.0258,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0116,7,2026-01-07,0.302,0.3458,0.0298,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0116,8,2026-01-08,0.3121,0.302,0.0309,1,0.0451,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0116,9,2026-01-09,0.316,0.3121,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0116,10,2026-01-10,0.3263,0.316,0.0056,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0116,11,2026-01-11,0.2992,0.3263,0.0115,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0116,12,2026-01-12,0.3016,0.2992,0.0157,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0116,13,2026-01-13,0.2788,0.3016,0.021,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0116,14,2026-01-14,0.3023,0.2788,0.024,1,0.0588,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0116,15,2026-01-15,0.3103,0.3023,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0116,16,2026-01-16,0.3051,0.3103,0.0055,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0116,17,2026-01-17,0.2938,0.3051,0.0108,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0116,18,2026-01-18,0.2629,0.2938,0.0154,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0116,19,2026-01-19,0.2452,0.2629,0.0183,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0116,20,2026-01-20,0.2309,0.2452,0.0211,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0116,21,2026-01-21,0.2053,0.2309,0.0236,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
